cm,type,field,text_id,target_tokens,target_tags,sentence,context,det,specialized_lang,det_sum,selection_features
M86,Types de parties,linguistics,text_id l00463,"['el', 'derecho', 'de', 'sucesiones', 'es', 'la', 'parte', 'de', 'el', 'derecho', 'privado']","['AMS', 'N5-MS', 'P', 'N5-FP', 'VDR3S-', 'AFS', 'N5-6S', 'P', 'AMS', 'N5-MS', 'JQ--MS']",el derecho de sucesiones es la parte de el derecho privado,"el derecho de sucesiones inglés Tanto en Inglaterra como en España ,el derecho de sucesiones es la parte de el derecho privadoque regula la transmisión de los derechos , las obligaciones y los","['AMS', 'AFS', 'AMS']",TRUE,def,M86_linguistics_def
M86,Types de parties,linguistics,text_id l00138,"['la', 'base', 'es', 'una', 'parte', 'de', 'el', 'cuerpo']","['AFS', 'N5-FS', 'VDR3S-', 'E6--FS', 'N5-6S', 'P', 'AMS', 'N5-MS']",la base es una parte de el cuerpo,"masculino , independientemente de el genero de la base : cfr._bicicletaza,_madraza_vs._cacerolazo,_parrillazo. Cuandola base es una parte de el cuerpo, los nombres derivados significan ' golpe dado con X ' ,","['AFS', 'E6--FS', 'AMS']",TRUE,mix,M86_linguistics_mix
M86,Types de parties,linguistics,text_id l00117,"['la', 'cardiología', 'es', 'una', 'parte', 'de', 'la', 'medicina']","['AFS', 'N5-FS', 'VDR3S-', 'E6--FS', 'N5-6S', 'P', 'AFS', 'N5-FS']",la cardiología es una parte de la medicina,"En_definitiva , podemos afirmar , sin temor a equivocar nos , quela cardiología es una parte de la medicina, a_pesar_de la condición periférica de la relación que las une en","['AFS', 'E6--FS', 'AFS']",TRUE,mix,M86_linguistics_mix
M87,Types de parties,general,text_id g00362,"['pieza', 'en', 'cuestión', 'era', 'una', 'cuchilla', 'perdida', 'de', 'una']","['N5-FS', 'P', 'N5-FS', 'VDA6S-', 'E6--FS', 'N5-FS', 'VC--SF', 'P', 'E6--FS']",pieza en cuestión era una cuchilla perdida de una,"Esa explicación contradice la manejada hasta ahora , que aseguraba que lapieza en cuestión era una cuchilla perdida de unamáquina de cortar el césped . Las fotografías ampliadas de la pieza","['E6--FS', 'E6--FS']",FALSE,indef,M87_general_indef
M87,Types de parties,medicine,text_id m00779,"['fase', 'en', 'la', 'fabricación', 'de', 'una', 'proteína', 'es', 'la', 'copia', 'de', 'la', 'secuencia']","['N5-FS', 'P', 'AFS', 'N5-FS', 'P', 'E6--FS', 'N5-FS', 'VDR3S-', 'AFS', 'N5-FS', 'P', 'AFS', 'N5-FS']",fase en la fabricación de una proteína es la copia de la secuencia,"fragmentos , que no se utilizan , los intrones . La primerafase en la fabricación de una proteína es la copia de la secuenciade DNA en otro ácido nucleico , el RNA ( ácido ribonucleico","['AFS', 'E6--FS', 'AFS', 'AFS']",TRUE,mix,M87_medicine_mix
M88,Types de parties,general,text_id g20466,"['el', 'final', 'será', 'parte', 'de', 'el', 'proceso']","['AMS', 'N5-6S', 'VDU3S-', 'N5-6S', 'P', 'AMS', 'N5-MS']",el final será parte de el proceso,", aunque yo creo que Paisley , como buen político , ael final será parte de el proceso. La queja que tengo de Blair es sobre cómo está manejando","['AMS', 'AMS']",FALSE,def,M88_general_def
M88,Types de parties,general,text_id g00261,"['la', 'convocatoria', 'era', 'parte', 'de', 'el', 'plan', 'de', 'estabilización', 'de']","['AFS', 'N5-FS', 'VDA6S-', 'N5-6S', 'P', 'AMS', 'N5-MS', 'P', 'N5-FS', 'P']",la convocatoria era parte de el plan de estabilización de,"no pueden cometer se porque perjudican a muchas personas , recuerda quela convocatoria era parte de el plan de estabilización deel empleo , por lo que es lógico que entre el 40","['AFS', 'AMS']",FALSE,def,M88_general_def
M88,Types de parties,general,text_id g21024,"['Los', 'conciertos', 'son', 'parte', 'de', 'el', 'mensaje']","['AMP', 'N5-MP', 'VDR3P-', 'N5-6S', 'P', 'AMS', 'N5-MS']",Los conciertos son parte de el mensaje,"para que lo inviertan , por ejemplo , en energías renovables .Los conciertos son parte de el mensaje, dice Rob . El reto es convencer a la gente de","['AMP', 'AMS']",FALSE,def,M88_general_def
M88,Types de parties,general,text_id g21019,"['El', 'sufrimiento', 'es', 'parte', 'de', 'el', 'juego']","['AMS', 'N5-MS', 'VDR3S-', 'N5-6S', 'P', 'AMS', 'N5-MS']",El sufrimiento es parte de el juego,", me haces daño , y eso mi piano lo notará .El sufrimiento es parte de el juego. P. Cuando estuvo en Las_Vegas imitando a Tina_Turner , engañó a","['AMS', 'AMS']",FALSE,def,M88_general_def
M88,Types de parties,general,text_id g00395,"['El', 'acuerdo', 'con', 'BP', 'es', 'parte', 'de', 'el', 'programa', 'de', 'inversiones', 'de']","['AMS', 'N5-MS', 'P', 'N4666', 'VDR3S-', 'N5-6S', 'P', 'AMS', 'N5-MS', 'P', 'N5-FP', 'P']",El acuerdo con BP es parte de el programa de inversiones de,"puede ser un puntal para consolidar resultados en el futuro . InversionesEl acuerdo con BP es parte de el programa de inversiones dela petrolera , que en los nueve primeros meses ha ascendido a","['AMS', 'AMS']",FALSE,def,M88_general_def
M88,Types de parties,general,text_id g00402,"['las', 'detenciones', 'son', 'parte', 'de', 'una', 'especie', 'de', 'cerco', 'contra']","['AFP', 'N5-FP', 'VDR3P-', 'N5-6S', 'P', 'E6--FS', 'N5-FS', 'P', 'N5-MS', 'P']",las detenciones son parte de una especie de cerco contra,"la calle con un fuerte dispositivo policial . Para Peña , todaslas detenciones son parte de una especie de cerco contraFernández , para anular sus posibilidades electorales dentro de cuatro años .","['AFP', 'E6--FS']",FALSE,mix,M88_general_mix
M88,Types de parties,general,text_id g00437,"['La', 'obra', 'es', 'parte', 'de', 'una', 'muestra']","['AFS', 'N5-FS', 'VDR3S-', 'N5-6S', 'P', 'E6--FS', 'N5-FS']",La obra es parte de una muestra,"muy tradicional , salvo que casi todos los apóstoles son negros .La obra es parte de una muestraque recoge el trabajo de 94 fotógrafos afroamericanos . La reacción de","['AFS', 'E6--FS']",FALSE,mix,M88_general_mix
M88,Types de parties,general,text_id g20805,"['los', 'daños', 'causados', 'pueden', 'ser', 'parte', 'de', 'una', 'represalia', 'pero']","['AMP', 'N5-MP', 'VC--PM', 'VDR3P-', 'VI----', 'N5-6S', 'P', 'E6--FS', 'N5-FS', 'C']",los daños causados pueden ser parte de una represalia pero,"un grupo de líderes de la comunidad musulmana de Toronto , quelos daños causados pueden ser parte de una represalia peroque el odio en cualquier forma , y desde_luego en su expresión","['AMP', 'E6--FS']",FALSE,mix,M88_general_mix
M88,Types de parties,economy,text_id e00070,"['el', 'desarrollo', 'económico', 'y', 'social', 'es', 'parte', 'de', 'la', 'explicación']","['AMS', 'N5-MS', 'JQ--MS', 'C', 'JQ--6S', 'VDR3S-', 'N5-6S', 'P', 'AFS', 'N5-FS']",el desarrollo económico y social es parte de la explicación,", manteniendo hoy aún grados de insuficiencia importantes . Su relación conel desarrollo económico y social es parte de la explicación. Se trata , posiblemente ( Comín ) , de una doble","['AMS', 'AFS']",TRUE,def,M88_economy_def
M88,Types de parties,linguistics,text_id l00392,"['la', 'terminología', 'sería', 'parte', 'de', 'la', 'lexicología']","['AFS', 'N5-FS', 'VDC6S-', 'N5-6S', 'P', 'AFS', 'N5-FS']",la terminología sería parte de la lexicología,"la terminología . Por el criterio de el campo de trabajo ,la terminología sería parte de la lexicología. Pero ello sólo sería así si término y palabra fueran una","['AFS', 'AFS']",TRUE,def,M88_linguistics_def
M88,Types de parties,linguistics,text_id l00194,"['Las', 'explicaciones', 'son', 'parte', 'de', 'texto', 'corrido', 'y', 'se']","['AFP', 'N5-FP', 'VDR3P-', 'N5-6S', 'P', 'N5-MS', 'VC--SM', 'C', 'R6EZZZZ']",Las explicaciones son parte de texto corrido y se,ejemplos encontrados de descripciones . Tabla 3 . Ejemplos de descripciones ExplicacionesLas explicaciones son parte de texto corrido y secaracterizan por la presuposición de que el destinatario tiene escaso o ningún,['AFP'],TRUE,def,M88_linguistics_def
M88,Types de parties,linguistics,text_id l00325,"['la', 'recepción', 'de', 'mensajes', 'son', 'parte', 'de', 'el', 'rol', 'de', 'especialista', 'y']","['AFS', 'N5-FS', 'P', 'N5-MP', 'VDR3P-', 'N5-6S', 'P', 'AMS', 'N5-MS', 'P', 'N5-6S', 'C']",la recepción de mensajes son parte de el rol de especialista y,estamos en la presencia de lenguaje especial cuando tanto la producción comola recepción de mensajes son parte de el rol de especialista yrequieren conocimiento especial ( pág. 68 ) . Los lenguajes especiales son,"['AFS', 'AMS']",TRUE,def,M88_linguistics_def
M88,Types de parties,medicine,text_id m00827,"['la', 'aventura', 'a', 'lo', 'desconocido', 'era', 'parte', 'de', 'el', 'juego']","['AFS', 'N5-FS', 'P', 'ANS', 'VC--SM', 'VDA6S-', 'N5-6S', 'P', 'AMS', 'N5-MS']",la aventura a lo desconocido era parte de el juego,"? Conclusiones A diferencia de otros viajes de el hombre en quela aventura a lo desconocido era parte de el juego, en este caso , sabemos cuál es el límite de el","['AFS', 'ANS', 'AMS']",TRUE,def,M88_medicine_def
M88,Types de parties,medicine,text_id m00437,"['el', 'ADN', 'alfoide', 'es', 'parte', 'de', 'la', 'cromatina', 'de', 'el', 'cinetocoro']","['AMS', 'N4666', 'JQ--6S', 'VDR3S-', 'N5-6S', 'P', 'AFS', 'N5-FS', 'P', 'AMS', 'N5-MS']",el ADN alfoide es parte de la cromatina de el cinetocoro,"se hallará asociada sólo a la heterocromatina centromérica . En_cambio , siel ADN alfoide es parte de la cromatina de el cinetocoro, el antígeno CENP-B se asociaría a alguna de las láminas que","['AMS', 'AFS', 'AMS']",TRUE,def,M88_medicine_def
M88,Types de parties,medicine,text_id m00876,"['la', 'apoptosis', 'puede', 'ser', 'parte', 'de', 'el', 'proceso', 'de', 'renovación']","['AFS', 'N5-F6', 'VDR3S-', 'VI----', 'N5-6S', 'P', 'AMS', 'N5-MS', 'P', 'N5-FS']",la apoptosis puede ser parte de el proceso de renovación,"función . LA APOPTOSIS EN EL SISTEMA CARDIOVASCULAR En el sistema cardiovascularla apoptosis puede ser parte de el proceso de renovación, pero por_defecto de mitosis o exceso de muerte celular , puede","['AFS', 'AMS']",TRUE,def,M88_medicine_def
M88,Types de parties,medicine,text_id m00989,"['el', 'verumontanum', 'es', 'parte', 'de', 'el', 'tejido', 'prostático']","['AMS', 'N5-MS', 'VDR3S-', 'N5-6S', 'P', 'AMS', 'N5-MS', 'JQ--MS']",el verumontanum es parte de el tejido prostático,". En grandes próstatas una hora no es tiempo suficiente , yel verumontanum es parte de el tejido prostático. La clave para obviar estas normas es la irrigación a baja","['AMS', 'AMS']",TRUE,def,M88_medicine_def
M88,Types de parties,environment,text_id a00045,"['Los', 'objetos', 'sólidos', 'son', 'parte', 'de', 'el', 'mundo', 'natural', 'lo', 'mismo']","['AMP', 'N5-MP', 'JQ--MP', 'VDR3P-', 'N5-6S', 'P', 'AMS', 'N5-MS', 'JQ--6S', 'ANS', 'EN--66']",Los objetos sólidos son parte de el mundo natural lo mismo,"en las paredes de el depósito , además de el gas .Los objetos sólidos son parte de el mundo natural lo mismoque los gases y el límite entre el sólido y el gas","['AMP', 'AMS', 'ANS']",TRUE,def,M88_environment_def
M88,Types de parties,environment,text_id a00044,"['Los', 'objetos', 'sólidos', 'son', 'parte', 'de', 'el', 'mundo', 'lo', 'mismo']","['AMP', 'N5-MP', 'JQ--MP', 'VDR3P-', 'N5-6S', 'P', 'AMS', 'N5-MS', 'ANS', 'EN--66']",Los objetos sólidos son parte de el mundo lo mismo,"reacción inmediata de interesar nos por las paredes de el depósito .Los objetos sólidos son parte de el mundo lo mismoque los gases , y los límites entre gas y sólido no","['AMP', 'AMS', 'ANS']",TRUE,def,M88_environment_def
M88,Types de parties,environment,text_id a00022,"['La', 'ecología', 'es', 'parte', 'de', 'la', 'paz']","['AFS', 'N5-FS', 'VDR3S-', 'N5-6S', 'P', 'AFS', 'N5-FS']",La ecología es parte de la paz,maduran . El número uno de Páginas_Verdes publicaba un artículo titulado «La ecología es parte de la paz» firmado por don Enrique_Tierno_Galván : « La ecología es paz y,"['AFS', 'AFS']",TRUE,def,M88_environment_def
M88,Types de parties,computer_science,text_id i00079,"['la', 'entrada', 'es', 'parte', 'de', 'el', 'análisis', 'sintáctico', 'en', 'TEX']","['AFS', 'N5-FS', 'VDR3S-', 'N5-6S', 'P', 'AMS', 'N5-M6', 'JQ--MS', 'P', 'N4666']",la entrada es parte de el análisis sintáctico en TEX,"figura 1.7 . Determinar la disposición jerárquica de las cajas implicadas enla entrada es parte de el análisis sintáctico en TEX. Jerarquía de cajas en TEX . Como otro ejemplo , el","['AFS', 'AMS']",TRUE,def,M88_computer_science_def
M89,Types de parties,medicine,text_id m00036,"['los', 'azúcares', 'ribosa', 'y', 'desoxirribosa', 'forman', 'parte', 'de', 'la', 'trama', 'estructural', 'de', 'el']","['AMP', 'N5-6P', 'N5-FS', 'C', 'N5-FS', 'VDR3P-', 'N5-6S', 'P', 'AFS', 'N5-FS', 'JQ--6S', 'P', 'AMS']",los azúcares ribosa y desoxirribosa forman parte de la trama estructural de el,", como también lo son muchos coenzimas . En segundo lugar ,los azúcares ribosa y desoxirribosa forman parte de la trama estructural de elRNA y el DNA . La flexibilidad conformacional de los anillos de","['AMP', 'AFS', 'AMS']",TRUE,def,M89_medicine_def
M89,Types de parties,medicine,text_id m00187,"['Los', 'lípidos', 'también', 'constituyen', 'parte', 'de', 'la', 'matriz']","['AMP', 'N5-MP', 'D', 'VDR3P-', 'N5-6S', 'P', 'AFS', 'N5-FS']",Los lípidos también constituyen parte de la matriz,"el complejo estructural de células y componentes de la matriz . LípidosLos lípidos también constituyen parte de la matriz, en forma de pequeñas masas esferoideas que se tiñen con los","['AMP', 'AFS']",TRUE,def,M89_medicine_def
M89,Types de parties,medicine,text_id m00064,"['la', 'espalda', 'forman', 'parte', 'de', 'la', 'superficie', 'dorsal']","['AFS', 'N5-FS', 'VDR3P-', 'N5-6S', 'P', 'AFS', 'N5-FS', 'JQ--6S']",la espalda forman parte de la superficie dorsal,a el encéfalo . La zona superior de la cabeza y dela espalda forman parte de la superficie dorsal; la superficie ventral ( delantera ) mira hacia el suelo .,"['AFS', 'AFS']",TRUE,def,M89_medicine_def
M89,Types de parties,medicine,text_id m00786,"['el', 'ADN', 'nuclear', 'formando', 'parte', 'de', 'los', 'cromosomas']","['AMS', 'N4666', 'JQ--6S', 'VG----', 'N5-6S', 'P', 'AMP', 'N5-MP']",el ADN nuclear formando parte de los cromosomas,"a el cual el hombre está identificando los genes que yacen enel ADN nuclear formando parte de los cromosomas. La genética ha cambiado su itinerario , la genética clásica partía","['AMS', 'AMP']",TRUE,def,M89_medicine_def
M89,Types de parties,medicine,text_id m00146,"['la', 'atención', 'estomatológica', 'forma', 'parte', 'de', 'el', 'tratamiento', 'integral', 'de', 'el']","['AFS', 'N5-FS', 'JQ--FS', 'VDR3S-', 'N5-6S', 'P', 'AMS', 'N5-MS', 'JQ--6S', 'P', 'AMS']",la atención estomatológica forma parte de el tratamiento integral de el,a el comparar los con sujetos no diabéticos . Se concluye quela atención estomatológica forma parte de el tratamiento integral de eldiabético . Coma hiperosmolar no cetósico : diagnóstico y tratamiento Se realiza,"['AFS', 'AMS', 'AMS']",TRUE,def,M89_medicine_def
M89,Types de parties,medicine,text_id m00873,"['los', 'loci', 'está', 'formando', 'parte', 'de', 'una', 'VNTR']","['AMP', 'N5-66', 'VDR3S-', 'VG----', 'N5-6S', 'P', 'E6--FS', 'N4666']",los loci está formando parte de una VNTR,"humano que tienen en_común la decencia de 9 xxx , uno delos loci está formando parte de una VNTRcuya unidad repetitiva es de 64 pb . En la actualidad se","['AMP', 'E6--FS']",TRUE,mix,M89_medicine_mix
M89,Types de parties,medicine,text_id m00443,"['la', 'proteína', 'v-onc', 'puede', 'formar', 'parte', 'de', 'una', 'proteína', 'de', 'mayor', 'tamaño']","['AFS', 'N5-FS', 'N4666', 'VDR3S-', 'VI----', 'N5-6S', 'P', 'E6--FS', 'N5-FS', 'P', 'JQ--6S', 'N5-MS']",la proteína v-onc puede formar parte de una proteína de mayor tamaño,"lectura de una secuencia viral . Como resultado , la secuencia dela proteína v-onc puede formar parte de una proteína de mayor tamañoque también contenga otras funciones virales ( a_menudo es la secuencia gag","['AFS', 'E6--FS']",TRUE,mix,M89_medicine_mix
M89,Types de parties,medicine,text_id m00198,"['el', 'grupo', 'fosfato', 'para', 'formar', 'una', 'variedad', 'de', 'fosfolípidos']","['AMS', 'N5-MS', 'N5-MS', 'P', 'VI----', 'E6--FS', 'N5-FS', 'P', 'N5-MP']",el grupo fosfato para formar una variedad de fosfolípidos,"pequeñas adicionales , generalmente cargadas o polares , pueden enlazar se ael grupo fosfato para formar una variedad de fosfolípidos. Las colas hidrocarbónicas de los fosfolípidos son hidrófobas , pero el","['AMS', 'E6--FS']",TRUE,mix,M89_medicine_mix
M89,Types de parties,medicine,text_id m00369,"['el', 'óxido', 'nítrico', 'constituyera', 'una', 'especie', 'de', 'factótum', 'biológico']","['AMS', 'N5-MS', 'JQ--MS', 'VJA6S-', 'E6--FS', 'N5-FS', 'P', 'N5-MS', 'JQ--MS']",el óxido nítrico constituyera una especie de factótum biológico,"que una sustancia tan tóxica , pequeña y de estructura elemental comoel óxido nítrico constituyera una especie de factótum biológico. La mayoría de las funciones de el organismo están reguladas por","['AMS', 'E6--FS']",TRUE,mix,M89_medicine_mix
M89,Types de parties,environment,text_id a00094,"['las', 'aguas', 'residuales', 'suele', 'formar', 'parte', 'de', 'una', 'estrategia', 'para', 'el', 'abastecimiento']","['AFP', 'N5-FP', 'JQ--6P', 'VDR3S-', 'VI----', 'N5-6S', 'P', 'E6--FS', 'N5-FS', 'P', 'AMS', 'N5-MS']",las aguas residuales suele formar parte de una estrategia para el abastecimiento,"para conseguir cualquier calidad deseada de agua Ya que la reutilización delas aguas residuales suele formar parte de una estrategia para el abastecimientode agua , la aplicación a que se destine el recurso reciclado","['AFP', 'E6--FS', 'AMS']",TRUE,mix,M89_environment_mix
