cm,type,field,text_id,target_tokens,target_tags,sentence,context,det,specialized_lang,det_sum
M99,Expression du lieu : Région/endroit,general,text_id g20728,"['El', 'futuro', 'no', 'está', 'en', 'los', 'costes', 'laborales']","['AMS', 'N5-MS', 'D', 'VDR3S-', 'P', 'AMP', 'N5-MP', 'JQ--6P']",El futuro no está en los costes laborales,"un cheque en blanco . A cambio , exige mayor eficiencia .El futuro no está en los costes laborales, sino en la flexibilidad y la productividad , señaló Bernd_Pischetsrieder .","['AMS', 'AMP']",FALSE,def
M99,Expression du lieu : Région/endroit,general,text_id g20270,"['el', 'pacto', 'de', 'estabilidad', 'no', 'están', 'en', 'condiciones', 'de', 'dar', 'lecciones']","['AMS', 'N5-MS', 'P', 'N5-FS', 'D', 'VDR3P-', 'P', 'N5-FP', 'P', 'VI----', 'N5-FP']",el pacto de estabilidad no están en condiciones de dar lecciones,había pactado en Niza . Los dos países que acaban de incumplirel pacto de estabilidad no están en condiciones de dar leccionesde europeísmo . Respeto político EN un discurso pronunciado ayer ante el,['AMS'],FALSE,def
M99,Expression du lieu : Région/endroit,general,text_id g20056,"['los', 'editores', 'no', 'están', 'en', 'las', 'mesas', 'de', 'análisis', 'y']","['AMP', 'N5-MP', 'D', 'VDR3P-', 'P', 'AFP', 'N5-FP', 'P', 'N5-M6', 'C']",los editores no están en las mesas de análisis y,"de manera original . Por primera vez , tras 17 ediciones ,los editores no están en las mesas de análisis yde debate , sino a el otro lado , como alumnos interesados","['AMP', 'AFP']",FALSE,def
M99,Expression du lieu : Région/endroit,general,text_id g20722,"['el', 'pacto', 'no', 'está', 'en', 'el', 'ánimo', 'de', 'Mariano_Rajoy', 'y']","['AMS', 'N5-MS', 'D', 'VDR3S-', 'P', 'AMS', 'N5-MS', 'P', 'N4666', 'C']",el pacto no está en el ánimo de Mariano_Rajoy y,El Ejecutivo rechaza la negociación con los populares a el entender queel pacto no está en el ánimo de Mariano_Rajoy yque buena muestra de ello es que la mayoría de sus enmiendas,"['AMS', 'AMS']",FALSE,def
M99,Expression du lieu : Région/endroit,general,text_id g00326,"['el', 'toro', 'elegido', 'no', 'estaba', 'en', 'el', 'campo', 'inválido', 'ni', 'nada']","['AMS', 'N5-MS', 'VC--SM', 'D', 'VDA6S-', 'P', 'AMS', 'N5-MS', 'JQ--MS', 'C', 'RN-----']",el toro elegido no estaba en el campo inválido ni nada,"que aciertan es en escoger a el más inválido . Y siel toro elegido no estaba en el campo inválido ni nada, se le invalida después y aquí paz , después gloria .","['AMS', 'AMS']",FALSE,def
M99,Expression du lieu : Région/endroit,general,text_id g20925,"['las', 'zonas', 'mientras', 'estuvo', 'en', 'pista', 'y', 'no', 'sólo']","['AFP', 'N5-FP', 'D', 'VDP3S-', 'P', 'N5-FS', 'C', 'D', 'D']",las zonas mientras estuvo en pista y no sólo,"va de temporada , el pívot lucense se hizo el amo delas zonas mientras estuvo en pista y no sóloreboteó , sino que , además , durante unos minutos , se",['AFP'],FALSE,def
M99,Expression du lieu : Région/endroit,general,text_id g20372,"['El', 'Ejecutivo', 'no', 'está', 'en', 'crisis']","['AMS', 'N4666', 'D', 'VDR3S-', 'P', 'N5-F6']",El Ejecutivo no está en crisis,"y considera el resultado como un aviso a mitad de mandato .El Ejecutivo no está en crisis, asegura . El primer ministro húngaro , Peter_Medgyessy , fue uno",['AMS'],FALSE,def
M99,Expression du lieu : Région/endroit,general,text_id g20719,"['el', 'mundo', 'no', 'estarán', 'en', 'Friuli']","['AMS', 'N5-MS', 'D', 'VDU3P-', 'P', 'N4666']",el mundo no estarán en Friuli,", pero yo también soy entrenador . . os dos mejores deel mundo no estarán en Friuli, pero sí sus sustitutos , que vendrán con una motivación y",['AMS'],FALSE,def
M99,Expression du lieu : Région/endroit,general,text_id g21001,"['los', 'datos', 'no', 'avalan', 'que', 'estemos', 'en', 'la', 'antesala', 'de', 'una', 'crisis']","['AMP', 'N5-MP', 'D', 'VDR3P-', 'C', 'VJR1P-', 'P', 'AFS', 'N5-FS', 'P', 'E6--FS', 'N5-F6']",los datos no avalan que estemos en la antesala de una crisis,"especulativa , pero la circunscriben a el mercado bursátil y consideran quelos datos no avalan que estemos en la antesala de una crisisen el mercado inmobiliario real . El gran perjudicado , Bañuelos ,","['AMP', 'AFS', 'E6--FS']",FALSE,mix
M99,Expression du lieu : Région/endroit,general,text_id g20768,"['La', 'expectación', 'no', 'está', 'en', 'consonancia', 'con', 'la', 'distancia']","['AFS', 'N5-FS', 'D', 'VDR3S-', 'P', 'N5-FS', 'P', 'AFS', 'N5-FS']",La expectación no está en consonancia con la distancia,sus aspiraciones a el título mientras los números no le desmientan .La expectación no está en consonancia con la distanciaentre uno y otro en la tabla y ratifica que el clásico,"['AFS', 'AFS']",FALSE,def
M99,Expression du lieu : Région/endroit,general,text_id g20072,"['el', 'futbolista', 'no', 'está', 'en', 'disposición', 'de', 'medir', 'bien']","['AMS', 'N5-6S', 'D', 'VDR3S-', 'P', 'N5-FS', 'P', 'VI----', 'C']",el futbolista no está en disposición de medir bien,"suficientes . Hasta que pasen unos 10 minutos más de juego ,el futbolista no está en disposición de medir bienlas distancias . Le he dicho que juegue como siempre , sin",['AMS'],FALSE,def
M99,Expression du lieu : Région/endroit,general,text_id g00530,"['el', 'túnel', 'de', 'San_Gotardo', 'no', 'estaba', 'en', 'disposición', 'de', 'asumir', 'ese']","['AMS', 'N5-MS', 'P', 'N4666', 'D', 'VDA6S-', 'P', 'N5-FS', 'P', 'VI----', 'ED--MS']",el túnel de San_Gotardo no estaba en disposición de asumir ese,"consejero de Estado_del_Ticino , Marco_Borradori , afirmó que ' desde hace mesesel túnel de San_Gotardo no estaba en disposición de asumir eseenorme tráfico de camiones ' . Desde que un incendió en el",['AMS'],FALSE,def
M99,Expression du lieu : Région/endroit,general,text_id g20370,"['el', 'Tour_de_la_Eurocopa_España', 'no', 'estará', 'en', 'los', 'puertos', 'de', 'la', 'felicidad']","['AMS', 'N4666', 'D', 'VDU3S-', 'P', 'AMP', 'N5-MP', 'P', 'AFS', 'N5-FS']",el Tour_de_la_Eurocopa_España no estará en los puertos de la felicidad,de codear se siquiera con la grandeza de la competición . Enel Tour_de_la_Eurocopa_España no estará en los puertos de la felicidad. El manto de la derrota está clavado en las rodillas españolas,"['AMS', 'AMP', 'AFS']",FALSE,def
M99,Expression du lieu : Région/endroit,general,text_id g20740,"['la', 'FEERI', 'estaba', 'en', 'Córdoba', 'y', 'no', 'parecía']","['AFS', 'N4666', 'VDA6S-', 'P', 'N4666', 'C', 'D', 'VDA6S-']",la FEERI estaba en Córdoba y no parecía,"nos un local donde reunir nos , porque la sede social dela FEERI estaba en Córdoba y no parecíael lugar adecuado . Estatut y congresos SUPERADAS las europeas con la",['AFS'],FALSE,def
M99,Expression du lieu : Région/endroit,general,text_id g20958,"['el', 'control', 'parlamentario', 'ni', 'está', 'en', 'juego', 'un', 'fraude', 'constitucional']","['AMS', 'N5-MS', 'JQ--MS', 'C', 'VDR3S-', 'P', 'N5-MS', 'J6--MS', 'N5-MS', 'JQ--6S']",el control parlamentario ni está en juego un fraude constitucional,"la iniciativa es el lehendakari en este caso no se somete ael control parlamentario ni está en juego un fraude constitucionalporque cuando el lehendakari habla comete un delito "" . Las últimas",['AMS'],FALSE,def
M99,Expression du lieu : Région/endroit,general,text_id g00357,"['El', 'vino', 'no', 'está', 'en', 'el', 'plato']","['AMS', 'N5-MS', 'D', 'VDR3S-', 'P', 'AMS', 'N5-MS']",El vino no está en el plato,", me da mal rollo dejar cosas en el plato . -El vino no está en el plato, está en el vaso . Y entonces me río más ,","['AMS', 'AMS']",FALSE,def
M99,Expression du lieu : Région/endroit,general,text_id g20079,"['las', 'becas', 'en', 'España', 'no', 'está', 'en', 'los', 'niveles', 'europeos', 'medios']","['AFP', 'N5-FP', 'P', 'N4666', 'D', 'VDR3S-', 'P', 'AMP', 'N5-MP', 'JQ--MP', 'JQ--MP']",las becas en España no está en los niveles europeos medios,"tema ' . Los rectores consideran que ' el esfuerzo presupuestario delas becas en España no está en los niveles europeos medios' , resaltó Berdugo . También piden que el Gobierno aumente sustancialmente","['AFP', 'AMP']",FALSE,def
M99,Expression du lieu : Région/endroit,general,text_id g20847,"['los', 'trabajadores', 'no', 'estaban', 'en', 'el', 'recinto']","['AMP', 'N5-MP', 'D', 'VDA3P-', 'P', 'AMS', 'N5-MS']",los trabajadores no estaban en el recinto,"comunicación locales este domingo . Aprovechando la franja horaria en la quelos trabajadores no estaban en el recinto, los ladrones se hicieron con dos excavadoras , una Bobcat y","['AMP', 'AMS']",FALSE,def
M99,Expression du lieu : Région/endroit,general,text_id g20963,"['el', 'Gobierno_de_EE.UU.', 'en', 'Iraq', 'no', 'están', 'en', 'venta']","['AMS', 'N4666', 'P', 'N4666', 'D', 'VDR3P-', 'P', 'N5-FS']",el Gobierno_de_EE.UU. en Iraq no están en venta,". En su comunicado , McNulty afirmó que "" los funcionarios deel Gobierno_de_EE.UU. en Iraq no están en venta"" . "" Llevaremos ante la Justicia a cualquiera que intente aprovechar",['AMS'],FALSE,def
M99,Expression du lieu : Région/endroit,general,text_id g20953,"['el', 'motor', 'no', 'ha', 'estado', 'en', 'funcionamiento', 'por', 'mas', 'de']","['AMS', 'N5-MS', 'D', 'VDR3S-', 'VC--SM', 'P', 'N5-MS', 'P', 'N5-MS', 'P']",el motor no ha estado en funcionamiento por mas de,"lubricante tiende a drenar se por las superficies de los cojinetes siel motor no ha estado en funcionamiento por mas deuna semana , de manera que si el motor lleva un mes",['AMS'],FALSE,def
M99,Expression du lieu : Région/endroit,general,text_id g00499,"['El', 'país', 'no', 'está', 'en', 'condiciones', 'de', 'asegurar', 'que']","['AMS', 'N5-MS', 'D', 'VDR3S-', 'P', 'N5-FP', 'P', 'VI----', 'C']",El país no está en condiciones de asegurar que,"económico , sino que implícitamente supone el fin de la convertibilidad .El país no está en condiciones de asegurar quecada peso en circulación está respaldado por un dólar en reservas ,",['AMS'],FALSE,def
M99,Expression du lieu : Région/endroit,general,text_id g00402,"['La', 'norma', 'ya', 'no', 'está', 'en', 'vigor', 'y', 'la', 'sentencia']","['AFS', 'N5-FS', 'D', 'D', 'VDR3S-', 'P', 'N5-MS', 'C', 'AFS', 'N5-FS']",La norma ya no está en vigor y la sentencia,anula el recargo de el 50 % por pago atrasado de impuestosLa norma ya no está en vigor y la sentenciaafecta a los recursos pendientes C._M . Aunque con bastantes años de,"['AFS', 'AFS']",FALSE,def
M99,Expression du lieu : Région/endroit,general,text_id g00270,"['La', 'CDU', 'no', 'está', 'en', 'bancarrota', 'financiera']","['AFS', 'N4666', 'D', 'VDR3S-', 'P', 'N5-FS', 'JQ--FS']",La CDU no está en bancarrota financiera,"dijo , tiene un patrimonio de_cerca de 120 millones de marcos .La CDU no está en bancarrota financiera, sino en bancarrota moral , señaló . Página de la CDU",['AFS'],FALSE,def
M99,Expression du lieu : Région/endroit,general,text_id g00498,"['el', 'PP', 'no', 'está', 'en', 'torno']","['AMS', 'N4666', 'D', 'VDR3S-', 'P', 'N5-MS']",el PP no está en torno,"de que la discusión entre su partido , el PSOE , yel PP no está en torno' a la idea de España' , porque España es una realidad",['AMS'],FALSE,def
M99,Expression du lieu : Région/endroit,general,text_id g20711,"['el', 'arte', 'no', 'está', 'en', 'los', 'objetivos', 'comerciales']","['AMS', 'N5-6S', 'D', 'VDR3S-', 'P', 'AMP', 'N5-MP', 'JQ--6P']",el arte no está en los objetivos comerciales,"Puede que alguno de ellos lo logre con el tiempo , peroel arte no está en los objetivos comerciales. Así , varias orquestas de el Este llenan ahora los mercados","['AMS', 'AMP']",FALSE,def
M99,Expression du lieu : Région/endroit,general,text_id g20737,"['La', 'Federación', 'no', 'está', 'en', 'venta']","['AFS', 'N4666', 'D', 'VDR3S-', 'P', 'N5-FS']",La Federación no está en venta,", no los gastos de el partido . Emilio_García respondió secamente :La Federación no está en venta. ' Mundo_Deportivo' se da un baño de estrellas Estrellas hasta en",['AFS'],FALSE,def
M99,Expression du lieu : Région/endroit,general,text_id g00498,"['los', 'materiales', 'no', 'está', 'en', 'tela', 'de', 'juicio']","['AMP', 'N5-MP', 'D', 'VDR3S-', 'P', 'N5-FS', 'P', 'N5-MS']",los materiales no está en tela de juicio,"en 1998 . Un periodista local apunta : ' La calidad delos materiales no está en tela de juicio, como no lo está la calidad de el proyecto . Sólo",['AMP'],FALSE,def
M99,Expression du lieu : Région/endroit,general,text_id g20022,"['el', 'embajador', 'de', 'Marruecos', 'están', 'en', 'el', 'Gobierno', 'y', 'no', 'en']","['AMS', 'N5-MS', 'P', 'N4666', 'VDR3P-', 'P', 'AMS', 'N4666', 'C', 'D', 'P']",el embajador de Marruecos están en el Gobierno y no en,"líder socialista a el señalar : Las claves para la vuelta deel embajador de Marruecos están en el Gobierno y no enRodríguez_Zapatero , que en este asunto no ha actuado con responsabilidad .","['AMS', 'AMS']",FALSE,def
M99,Expression du lieu : Région/endroit,general,text_id g21019,"['El', 'espíritu', 'a', 'veces', 'no', 'está', 'en', 'la', 'Iglesia', 'cuando', 'no', 'se']","['AMS', 'N5-MS', 'P', 'N5-FP', 'D', 'VDR3S-', 'P', 'AFS', 'N4666', 'C', 'D', 'R6EZZZZ']",El espíritu a veces no está en la Iglesia cuando no se,"la realidad , también es poder . Lo sé muy bien .El espíritu a veces no está en la Iglesia cuando no sehace el bien , sino el mal . Pero está cuando somos","['AMS', 'AFS']",FALSE,def
M99,Expression du lieu : Région/endroit,general,text_id g21019,"['el', 'mundo', 'piensa', 'que', 'no', 'estás', 'en', 'el', 'campo']","['AMS', 'N5-MS', 'VDR3S-', 'C', 'D', 'VDR2S-', 'P', 'AMS', 'N5-MS']",el mundo piensa que no estás en el campo,"gimnasio . R. Es lo peor : estás intentando mejorar y todoel mundo piensa que no estás en el campo, entrenando con los compañeros , porque no quieres . Lo que","['AMS', 'AMS']",FALSE,def
M99,Expression du lieu : Région/endroit,general,text_id g21019,"['el', 'Discovery_Channel', 'no', 'estar', 'en', 'la', 'Flecha_Valona', 'y', 'luego', 'romper']","['AMS', 'N4666', 'D', 'VI----', 'P', 'AFS', 'N4666', 'C', 'D', 'VI----']",el Discovery_Channel no estar en la Flecha_Valona y luego romper,"con el médico español Eufemiano_Fuentes . Entonces , tras acordar Basso conel Discovery_Channel no estar en la Flecha_Valona y luego romperel contrato que unía a las partes , tanto la Fiscalía_Antidopaje_del_CONI como","['AMS', 'AFS']",FALSE,def
M99,Expression du lieu : Région/endroit,general,text_id g00161,"['la', 'producción', 'y', 'no', 'están', 'en', 'Europa']","['AFS', 'N5-FS', 'C', 'D', 'VDR3P-', 'P', 'N4666']",la producción y no están en Europa,Búsqueda de materias primas porque hay materias primas que se necesitan parala producción y no están en Europa. Búsqueda de mercados se consiguen materias primas a bajo precio y,['AFS'],FALSE,def
M99,Expression du lieu : Région/endroit,general,text_id g20730,"['el', 'certificado', 'no', 'están', 'en', 'el', 'archivo', 'de', 'el']","['AMS', 'N5-MS', 'D', 'VDR3P-', 'P', 'AMS', 'N5-MS', 'P', 'AMS']",el certificado no están en el archivo de el,que no podía certificar nada puesto_que los documentos sobre los que emitióel certificado no están en el archivo de elque es director . La luz mediterránea de Paul_Cézanne ilumina el invierno,"['AMS', 'AMS', 'AMS']",FALSE,def
M99,Expression du lieu : Région/endroit,general,text_id g00161,"['el', 'autor', 'no', 'está', 'en', 'la', 'obra']","['AMS', 'N5-MS', 'D', 'VDR3S-', 'P', 'AFS', 'N5-FS']",el autor no está en la obra,"forma . Supone un gran esfuerzo la formación de personajes colectivos ,el autor no está en la obra. También utilizan descripciones de una manera minuciosa hay una narración lineal","['AMS', 'AFS']",FALSE,def
M99,Expression du lieu : Région/endroit,general,text_id g00324,"['las', 'bases', 'de', 'datos', 'estaban', 'en', 'los', 'sistemas', 'y', 'no', 'se']","['AFP', 'N5-FP', 'P', 'N5-MP', 'VDA3P-', 'P', 'AMP', 'N5-MP', 'C', 'D', 'R6EZZZZ']",las bases de datos estaban en los sistemas y no se,plazo para la recepción de las mismas . Y agregó : Por_quélas bases de datos estaban en los sistemas y no sesuministraron en su momento . No estamos en condiciones de decir que,"['AFP', 'AMP']",FALSE,def
M99,Expression du lieu : Région/endroit,general,text_id g20617,"['el', 'Tratado_Constitucional', 'y', 'no', 'está', 'en', 'la', 'zona', 'euro', 'ni', 'en']","['AMS', 'N4666', 'C', 'D', 'VDR3S-', 'P', 'AFS', 'N5-FS', 'N5-MS', 'C', 'P']",el Tratado_Constitucional y no está en la zona euro ni en,Reforma_Europea ( CER ) . Gran Bretaña probablemente también votaría no ael Tratado_Constitucional y no está en la zona euro ni enel grupo de Schengen . Pero es una oportunidad para defender su,"['AMS', 'AFS']",FALSE,def
M99,Expression du lieu : Région/endroit,general,text_id g20727,"['el', 'dirigente', 'nacionalista', 'no', 'estamos', 'en', 'una', 'situación', 'límite']","['AMS', 'N5-6S', 'JQ--6S', 'D', 'VDR1P-', 'P', 'E6--FS', 'N5-FS', 'JQ--6S']",el dirigente nacionalista no estamos en una situación límite,"su juicio una situación anterior de fracaso . En Barcelona , parael dirigente nacionalista no estamos en una situación límite, pero si nos descuidamos tendremos problemas . Alberto Fernández_Díaz ( PP","['AMS', 'E6--FS']",FALSE,mix
M99,Expression du lieu : Région/endroit,general,text_id g20382,"['las', 'centrales', 'previstas', 'aunque', 'no', 'estén', 'en', 'funcionamiento', 'el', '30_de_septiembre']","['AFP', 'N5-FP', 'VC--PF', 'C', 'D', 'VJR3P-', 'P', 'N5-MS', 'AMS', 'T']",las centrales previstas aunque no estén en funcionamiento el 30_de_septiembre,en centrales de ciclo combinado y destaca el hecho que se respetarálas centrales previstas aunque no estén en funcionamiento el 30_de_septiembre. Gas Natural por su parte ha destacado el hecho que el,"['AFP', 'AMS']",FALSE,def
